,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_category,hum_category,windspeed_category,atemp_category,time_category
1690,1691,2011-03-16,1,0,3,1,0,3,1,3,12.299999999999999,13.635,100.0,19.999499999999998,1,2,3,cold,very high,Gentle breeze,cold,night
1691,1692,2011-03-16,1,0,3,3,0,3,1,2,11.48,13.635,100.0,15.001299999999999,1,2,3,cold,very high,Gentle breeze,cold,night
1692,1693,2011-03-16,1,0,3,4,0,3,1,2,12.299999999999999,15.15,93.0,11.0014,0,1,1,cold,very high,Light breeze,cool,night
1693,1694,2011-03-16,1,0,3,5,0,3,1,2,12.299999999999999,15.909999999999998,93.0,7.0015,0,3,3,cold,very high,Light breeze,cool,night
1694,1695,2011-03-16,1,0,3,6,0,3,1,2,12.299999999999999,15.909999999999998,93.0,7.0015,1,30,31,cold,very high,Light breeze,cool,morning
1695,1696,2011-03-16,1,0,3,7,0,3,1,2,12.299999999999999,14.395,93.0,12.998000000000001,10,101,111,cold,very high,Gentle breeze,cold,morning
1696,1697,2011-03-16,1,0,3,8,0,3,1,2,13.120000000000001,15.909999999999998,93.0,0.0,26,227,253,cold,very high,Calm,cool,morning
1697,1698,2011-03-16,1,0,3,9,0,3,1,2,13.120000000000001,16.665,93.0,8.9981,10,144,154,cold,very high,Light breeze,cool,morning
1698,1699,2011-03-16,1,0,3,10,0,3,1,2,14.76,17.424999999999997,81.0,11.0014,19,49,68,cold,very high,Light breeze,cool,morning
1699,1700,2011-03-16,1,0,3,11,0,3,1,2,14.76,17.424999999999997,81.0,8.9981,13,62,75,cold,very high,Light breeze,cool,morning
1700,1701,2011-03-16,1,0,3,12,0,3,1,2,16.400000000000002,20.455000000000002,71.0,7.0015,23,65,88,cool,high,Light breeze,cool,noon
1701,1702,2011-03-16,1,0,3,13,0,3,1,2,16.400000000000002,20.455000000000002,76.0,8.9981,18,81,99,cool,high,Light breeze,cool,afternoon
1702,1703,2011-03-16,1,0,3,14,0,3,1,2,16.400000000000002,20.455000000000002,76.0,15.001299999999999,33,67,100,cool,high,Gentle breeze,cool,afternoon
1703,1704,2011-03-16,1,0,3,15,0,3,1,2,16.400000000000002,20.455000000000002,76.0,16.997899999999998,22,79,101,cool,high,Gentle breeze,cool,afternoon
1704,1705,2011-03-16,1,0,3,16,0,3,1,2,16.400000000000002,20.455000000000002,76.0,11.0014,30,121,151,cool,high,Light breeze,cool,afternoon
1705,1706,2011-03-16,1,0,3,17,0,3,1,2,18.04,21.97,54.0,19.999499999999998,37,216,253,cool,high,Gentle breeze,cool,afternoon
1706,1707,2011-03-16,1,0,3,18,0,3,1,2,18.04,21.97,54.0,15.001299999999999,26,211,237,cool,high,Gentle breeze,cool,evening
1707,1708,2011-03-16,1,0,3,19,0,3,1,2,18.04,21.97,51.0,22.0028,18,150,168,cool,high,Moderate breeze,cool,evening
1708,1709,2011-03-16,1,0,3,20,0,3,1,2,17.22,21.21,54.0,19.999499999999998,10,111,121,cool,high,Gentle breeze,cool,evening
1709,1710,2011-03-16,1,0,3,21,0,3,1,2,17.22,21.21,57.99999999999999,19.0012,3,75,78,cool,high,Gentle breeze,cool,night
1710,1711,2011-03-16,1,0,3,22,0,3,1,2,16.400000000000002,20.455000000000002,62.0,26.0027,11,48,59,cool,high,Moderate breeze,cool,night
1711,1712,2011-03-16,1,0,3,23,0,3,1,1,16.400000000000002,20.455000000000002,65.0,12.998000000000001,9,18,27,cool,high,Gentle breeze,cool,night
1712,1713,2011-03-17,1,0,3,0,0,4,1,1,15.58,19.695,66.0,16.997899999999998,4,19,23,cool,high,Gentle breeze,cool,night
1713,1714,2011-03-17,1,0,3,1,0,4,1,1,14.76,17.424999999999997,71.0,15.001299999999999,1,11,12,cold,high,Gentle breeze,cool,night
1714,1715,2011-03-17,1,0,3,2,0,4,1,1,13.940000000000001,15.15,71.0,19.999499999999998,3,5,8,cold,high,Gentle breeze,cool,night
1715,1716,2011-03-17,1,0,3,3,0,4,1,1,13.940000000000001,16.665,66.0,11.0014,1,1,2,cold,high,Light breeze,cool,night
1716,1717,2011-03-17,1,0,3,4,0,4,1,1,13.940000000000001,16.665,71.0,12.998000000000001,0,3,3,cold,high,Gentle breeze,cool,night
1717,1718,2011-03-17,1,0,3,5,0,4,1,1,13.120000000000001,16.665,76.0,7.0015,0,13,13,cold,high,Light breeze,cool,night
1718,1719,2011-03-17,1,0,3,6,0,4,1,1,13.120000000000001,15.909999999999998,76.0,12.998000000000001,4,47,51,cold,high,Gentle breeze,cool,morning
1719,1720,2011-03-17,1,0,3,7,0,4,1,1,13.120000000000001,16.665,76.0,8.9981,12,128,140,cold,high,Light breeze,cool,morning
1720,1721,2011-03-17,1,0,3,8,0,4,1,1,14.76,17.424999999999997,66.0,8.9981,17,282,299,cold,high,Light breeze,cool,morning
1721,1722,2011-03-17,1,0,3,9,0,4,1,1,16.400000000000002,20.455000000000002,62.0,16.997899999999998,23,162,185,cool,high,Gentle breeze,cool,morning
1722,1723,2011-03-17,1,0,3,10,0,4,1,1,18.04,21.97,54.0,22.0028,9,69,78,cool,high,Moderate breeze,cool,morning
1723,1724,2011-03-17,1,0,3,11,0,4,1,1,18.04,21.97,54.0,19.0012,20,66,86,cool,high,Gentle breeze,cool,morning
1724,1725,2011-03-17,1,0,3,12,0,4,1,1,20.5,24.240000000000002,45.0,15.001299999999999,24,81,105,cool,low,Gentle breeze,cool,noon
1725,1726,2011-03-17,1,0,3,13,0,4,1,2,21.32,25.0,42.0,6.0032,26,85,111,cool,low,Light breeze,warm,afternoon
1726,1727,2011-03-17,1,0,3,14,0,4,1,1,20.5,24.240000000000002,45.0,7.0015,32,87,119,cool,low,Light breeze,cool,afternoon
1727,1728,2011-03-17,1,0,3,15,0,4,1,1,21.32,25.0,42.0,16.997899999999998,30,95,125,cool,low,Gentle breeze,warm,afternoon
1728,1729,2011-03-17,1,0,3,16,0,4,1,1,20.5,24.240000000000002,48.0,19.0012,34,108,142,cool,low,Gentle breeze,cool,afternoon
1729,1730,2011-03-17,1,0,3,17,0,4,1,1,20.5,24.240000000000002,42.0,12.998000000000001,48,265,313,cool,low,Gentle breeze,cool,afternoon
1730,1731,2011-03-17,1,0,3,18,0,4,1,2,18.86,22.725,59.0,11.0014,50,260,310,cool,high,Light breeze,cool,evening
1731,1732,2011-03-17,1,0,3,19,0,4,1,1,18.04,21.97,57.99999999999999,12.998000000000001,18,189,207,cool,high,Gentle breeze,cool,evening
1732,1733,2011-03-17,1,0,3,20,0,4,1,1,17.22,21.21,67.0,15.001299999999999,25,112,137,cool,high,Gentle breeze,cool,evening
1733,1734,2011-03-17,1,0,3,21,0,4,1,1,17.22,21.21,62.0,15.001299999999999,19,119,138,cool,high,Gentle breeze,cool,night
1734,1735,2011-03-17,1,0,3,22,0,4,1,1,16.400000000000002,20.455000000000002,66.0,15.001299999999999,17,70,87,cool,high,Gentle breeze,cool,night
1735,1736,2011-03-17,1,0,3,23,0,4,1,1,17.22,21.21,62.0,19.0012,7,43,50,cool,high,Gentle breeze,cool,night
1736,1737,2011-03-18,1,0,3,0,0,5,1,1,17.22,21.21,57.99999999999999,19.0012,5,24,29,cool,high,Gentle breeze,cool,night
1737,1738,2011-03-18,1,0,3,1,0,5,1,1,16.400000000000002,20.455000000000002,62.0,16.997899999999998,4,12,16,cool,high,Gentle breeze,cool,night
1738,1739,2011-03-18,1,0,3,2,0,5,1,1,16.400000000000002,20.455000000000002,62.0,12.998000000000001,5,9,14,cool,high,Gentle breeze,cool,night
1739,1740,2011-03-18,1,0,3,3,0,5,1,1,14.76,17.424999999999997,71.0,12.998000000000001,1,4,5,cold,high,Gentle breeze,cool,night
1740,1741,2011-03-18,1,0,3,5,0,5,1,1,15.58,19.695,66.0,11.0014,2,8,10,cool,high,Light breeze,cool,night
1741,1742,2011-03-18,1,0,3,6,0,5,1,1,16.400000000000002,20.455000000000002,66.0,12.998000000000001,1,35,36,cool,high,Gentle breeze,cool,morning
1742,1743,2011-03-18,1,0,3,7,0,5,1,1,16.400000000000002,20.455000000000002,66.0,12.998000000000001,11,112,123,cool,high,Gentle breeze,cool,morning
1743,1744,2011-03-18,1,0,3,8,0,5,1,1,17.22,21.21,67.0,16.997899999999998,24,256,280,cool,high,Gentle breeze,cool,morning
1744,1745,2011-03-18,1,0,3,9,0,5,1,1,18.86,22.725,63.0,15.001299999999999,18,192,210,cool,high,Gentle breeze,cool,morning
1745,1746,2011-03-18,1,0,3,10,0,5,1,1,21.32,25.0,53.0,19.0012,43,74,117,cool,high,Gentle breeze,warm,morning
1746,1747,2011-03-18,1,0,3,11,0,5,1,1,22.14,25.759999999999998,52.0,19.0012,55,104,159,cool,high,Gentle breeze,warm,morning
1747,1748,2011-03-18,1,0,3,12,0,5,1,2,22.96,26.515,49.0,23.9994,72,123,195,cool,low,Moderate breeze,warm,noon
1748,1749,2011-03-18,1,0,3,13,0,5,1,1,26.240000000000002,31.06,41.0,19.0012,57,118,175,warm,low,Gentle breeze,hot,afternoon
1749,1750,2011-03-18,1,0,3,14,0,5,1,1,27.060000000000002,31.06,39.0,16.997899999999998,71,103,174,warm,low,Gentle breeze,hot,afternoon
1750,1751,2011-03-18,1,0,3,15,0,5,1,2,27.880000000000003,31.819999999999997,39.0,23.9994,62,111,173,warm,low,Moderate breeze,hot,afternoon
1751,1752,2011-03-18,1,0,3,16,0,5,1,1,27.880000000000003,31.819999999999997,39.0,19.0012,67,137,204,warm,low,Gentle breeze,hot,afternoon
1752,1753,2011-03-18,1,0,3,17,0,5,1,1,28.7,31.819999999999997,37.0,22.0028,95,237,332,warm,low,Moderate breeze,hot,afternoon
1753,1754,2011-03-18,1,0,3,18,0,5,1,1,27.880000000000003,31.819999999999997,39.0,11.0014,84,247,331,warm,low,Light breeze,hot,evening
1754,1755,2011-03-18,1,0,3,19,0,5,1,1,27.060000000000002,31.06,44.0,8.9981,58,132,190,warm,low,Light breeze,hot,evening
1755,1756,2011-03-18,1,0,3,20,0,5,1,1,25.419999999999998,31.06,46.0,8.9981,46,103,149,warm,low,Light breeze,hot,evening
1756,1757,2011-03-18,1,0,3,21,0,5,1,1,25.419999999999998,31.06,46.0,7.0015,22,91,113,warm,low,Light breeze,hot,night
1757,1758,2011-03-18,1,0,3,22,0,5,1,1,25.419999999999998,31.06,50.0,11.0014,55,63,118,warm,high,Light breeze,hot,night
1758,1759,2011-03-18,1,0,3,23,0,5,1,2,24.599999999999998,31.06,53.0,15.001299999999999,26,60,86,cool,high,Gentle breeze,hot,night
1759,1760,2011-03-19,1,0,3,0,0,6,0,2,24.599999999999998,31.06,53.0,16.997899999999998,26,50,76,cool,high,Gentle breeze,hot,night
1760,1761,2011-03-19,1,0,3,1,0,6,0,2,23.779999999999998,27.275,46.0,23.9994,16,35,51,cool,low,Moderate breeze,warm,night
1761,1762,2011-03-19,1,0,3,2,0,6,0,2,22.96,26.515,43.0,15.001299999999999,5,20,25,cool,low,Gentle breeze,warm,night
1762,1763,2011-03-19,1,0,3,3,0,6,0,2,22.14,25.759999999999998,39.0,22.0028,1,7,8,cool,low,Moderate breeze,warm,night
1763,1764,2011-03-19,1,0,3,4,0,6,0,1,21.32,25.0,34.0,27.999299999999998,1,2,3,cool,low,Moderate breeze,warm,night
1764,1765,2011-03-19,1,0,3,5,0,6,0,1,21.32,25.0,34.0,27.999299999999998,0,2,2,cool,low,Moderate breeze,warm,night
1765,1766,2011-03-19,1,0,3,6,0,6,0,1,18.04,21.97,44.0,27.999299999999998,0,10,10,cool,low,Moderate breeze,cool,morning
1766,1767,2011-03-19,1,0,3,7,0,6,0,1,16.400000000000002,20.455000000000002,50.0,22.0028,4,9,13,cool,high,Moderate breeze,cool,morning
1767,1768,2011-03-19,1,0,3,8,0,6,0,1,17.22,21.21,47.0,32.9975,11,37,48,cool,low,Fresh breeze,cool,morning
1768,1769,2011-03-19,1,0,3,9,0,6,0,1,17.22,21.21,44.0,31.0009,35,41,76,cool,low,Fresh breeze,cool,morning
1769,1770,2011-03-19,1,0,3,10,0,6,0,1,18.04,21.97,38.0,27.999299999999998,55,85,140,cool,low,Moderate breeze,cool,morning
1770,1771,2011-03-19,1,0,3,11,0,6,0,1,18.86,22.725,36.0,30.002599999999997,90,106,196,cool,low,Fresh breeze,cool,morning
1771,1772,2011-03-19,1,0,3,12,0,6,0,1,18.86,22.725,33.0,27.999299999999998,126,141,267,cool,low,Moderate breeze,cool,noon
1772,1773,2011-03-19,1,0,3,13,0,6,0,1,20.5,24.240000000000002,34.0,31.0009,174,127,301,cool,low,Fresh breeze,cool,afternoon
1773,1774,2011-03-19,1,0,3,14,0,6,0,1,20.5,24.240000000000002,31.0,32.9975,168,144,312,cool,low,Fresh breeze,cool,afternoon
1774,1775,2011-03-19,1,0,3,15,0,6,0,1,20.5,24.240000000000002,28.999999999999996,27.999299999999998,170,143,313,cool,low,Moderate breeze,cool,afternoon
1775,1776,2011-03-19,1,0,3,16,0,6,0,1,20.5,24.240000000000002,31.0,26.0027,175,129,304,cool,low,Moderate breeze,cool,afternoon
1776,1777,2011-03-19,1,0,3,17,0,6,0,1,19.68,23.485,31.0,22.0028,138,140,278,cool,low,Moderate breeze,cool,afternoon
1777,1778,2011-03-19,1,0,3,18,0,6,0,1,18.86,22.725,31.0,22.0028,92,125,217,cool,low,Moderate breeze,cool,evening
1778,1779,2011-03-19,1,0,3,19,0,6,0,1,18.04,21.97,33.0,19.0012,38,116,154,cool,low,Gentle breeze,cool,evening
1779,1780,2011-03-19,1,0,3,20,0,6,0,1,17.22,21.21,35.0,15.001299999999999,39,69,108,cool,low,Gentle breeze,cool,evening
1780,1781,2011-03-19,1,0,3,21,0,6,0,1,16.400000000000002,20.455000000000002,37.0,19.999499999999998,20,73,93,cool,low,Gentle breeze,cool,night
1781,1782,2011-03-19,1,0,3,22,0,6,0,1,16.400000000000002,20.455000000000002,37.0,22.0028,27,45,72,cool,low,Moderate breeze,cool,night
1782,1783,2011-03-19,1,0,3,23,0,6,0,1,15.58,19.695,40.0,19.999499999999998,13,37,50,cool,low,Gentle breeze,cool,night
1783,1784,2011-03-20,1,0,3,0,0,0,0,1,13.940000000000001,15.15,49.0,27.999299999999998,7,33,40,cold,low,Moderate breeze,cool,night
1784,1785,2011-03-20,1,0,3,1,0,0,0,1,13.120000000000001,14.395,53.0,23.9994,2,22,24,cold,high,Moderate breeze,cold,night
1785,1786,2011-03-20,1,0,3,2,0,0,0,1,12.299999999999999,14.395,52.0,19.0012,6,24,30,cold,high,Gentle breeze,cold,night
1786,1787,2011-03-20,1,0,3,3,0,0,0,1,11.48,13.635,56.00000000000001,16.997899999999998,1,11,12,cold,high,Gentle breeze,cold,night
1787,1788,2011-03-20,1,0,3,4,0,0,0,1,10.66,12.879999999999999,56.00000000000001,15.001299999999999,2,1,3,cold,high,Gentle breeze,cold,night
1788,1789,2011-03-20,1,0,3,5,0,0,0,1,10.66,12.879999999999999,60.0,12.998000000000001,3,6,9,cold,high,Gentle breeze,cold,night
1789,1790,2011-03-20,1,0,3,6,0,0,0,1,10.66,12.879999999999999,60.0,15.001299999999999,1,3,4,cold,high,Gentle breeze,cold,morning
1790,1791,2011-03-20,1,0,3,7,0,0,0,1,9.84,11.365,60.0,15.001299999999999,5,9,14,cold,high,Gentle breeze,cold,morning
1791,1792,2011-03-20,1,0,3,8,0,0,0,1,11.48,13.635,56.00000000000001,11.0014,7,30,37,cold,high,Light breeze,cold,morning
1792,1793,2011-03-20,1,0,3,9,0,0,0,1,12.299999999999999,15.15,52.0,8.9981,35,43,78,cold,high,Light breeze,cool,morning
1793,1794,2011-03-20,1,0,3,10,0,0,0,2,13.120000000000001,17.424999999999997,45.0,0.0,55,81,136,cold,low,Calm,cool,morning
1794,1795,2011-03-20,1,0,3,11,0,0,0,1,13.940000000000001,17.424999999999997,39.0,7.0015,92,111,203,cold,low,Light breeze,cool,morning
1795,1796,2011-03-20,1,0,3,12,0,0,0,1,14.76,18.18,40.0,7.0015,120,108,228,cold,low,Light breeze,cool,noon
1796,1797,2011-03-20,1,0,3,13,0,0,0,1,15.58,19.695,34.0,0.0,88,115,203,cool,low,Calm,cool,afternoon
1797,1798,2011-03-20,1,0,3,14,0,0,0,1,16.400000000000002,20.455000000000002,30.0,0.0,145,134,279,cool,low,Calm,cool,afternoon
1798,1799,2011-03-20,1,0,3,15,0,0,0,1,16.400000000000002,20.455000000000002,32.0,6.0032,172,136,308,cool,low,Light breeze,cool,afternoon
1799,1800,2011-03-20,1,0,3,16,0,0,0,1,17.22,21.21,32.0,0.0,92,132,224,cool,low,Calm,cool,afternoon
1800,1801,2011-03-20,1,0,3,17,0,0,0,1,16.400000000000002,20.455000000000002,35.0,19.0012,83,143,226,cool,low,Gentle breeze,cool,afternoon
1801,1802,2011-03-20,1,0,3,18,0,0,0,1,15.58,19.695,40.0,23.9994,58,98,156,cool,low,Moderate breeze,cool,evening
1802,1803,2011-03-20,1,0,3,19,0,0,0,1,14.76,16.665,43.0,19.0012,21,58,79,cold,low,Gentle breeze,cool,evening
1803,1804,2011-03-20,1,0,3,20,0,0,0,1,14.76,16.665,46.0,19.0012,21,46,67,cold,low,Gentle breeze,cool,evening
1804,1805,2011-03-20,1,0,3,21,0,0,0,2,13.940000000000001,15.909999999999998,53.0,19.0012,10,39,49,cold,high,Gentle breeze,cool,night
1805,1806,2011-03-20,1,0,3,22,0,0,0,2,13.940000000000001,15.15,53.0,22.0028,8,30,38,cold,high,Moderate breeze,cool,night
1806,1807,2011-03-20,1,0,3,23,0,0,0,3,13.940000000000001,15.15,61.0,26.0027,13,11,24,cold,high,Moderate breeze,cool,night
1807,1808,2011-03-21,2,0,3,0,0,1,1,3,13.940000000000001,15.15,66.0,26.0027,2,11,13,cold,high,Moderate breeze,cool,night
1808,1809,2011-03-21,2,0,3,1,0,1,1,2,13.940000000000001,15.15,71.0,26.0027,1,6,7,cold,high,Moderate breeze,cool,night
1809,1810,2011-03-21,2,0,3,2,0,1,1,2,13.940000000000001,15.15,71.0,22.0028,1,5,6,cold,high,Moderate breeze,cool,night
1810,1811,2011-03-21,2,0,3,3,0,1,1,2,13.940000000000001,15.15,71.0,22.0028,0,1,1,cold,high,Moderate breeze,cool,night
1811,1812,2011-03-21,2,0,3,5,0,1,1,1,13.120000000000001,15.15,81.0,19.999499999999998,1,1,2,cold,very high,Gentle breeze,cool,night
1812,1813,2011-03-21,2,0,3,6,0,1,1,3,13.120000000000001,15.15,76.0,16.997899999999998,2,30,32,cold,high,Gentle breeze,cool,morning
1813,1814,2011-03-21,2,0,3,7,0,1,1,3,12.299999999999999,13.635,87.0,27.999299999999998,3,15,18,cold,very high,Moderate breeze,cold,morning
1814,1815,2011-03-21,2,0,3,8,0,1,1,2,12.299999999999999,13.635,87.0,27.999299999999998,3,95,98,cold,very high,Moderate breeze,cold,morning
1815,1816,2011-03-21,2,0,3,9,0,1,1,2,13.940000000000001,15.15,81.0,22.0028,12,115,127,cold,very high,Moderate breeze,cool,morning
1816,1817,2011-03-21,2,0,3,10,0,1,1,2,15.58,19.695,76.0,26.0027,17,45,62,cool,high,Moderate breeze,cool,morning
1817,1818,2011-03-21,2,0,3,11,0,1,1,2,17.22,21.21,71.0,19.999499999999998,32,47,79,cool,high,Gentle breeze,cool,morning
1818,1819,2011-03-21,2,0,3,12,0,1,1,2,18.04,21.97,77.0,16.997899999999998,25,56,81,cool,high,Gentle breeze,cool,noon
1819,1820,2011-03-21,2,0,3,13,0,1,1,2,20.5,24.240000000000002,63.0,15.001299999999999,35,77,112,cool,high,Gentle breeze,cool,afternoon
1820,1821,2011-03-21,2,0,3,14,0,1,1,2,22.14,25.759999999999998,64.0,15.001299999999999,36,65,101,cool,high,Gentle breeze,warm,afternoon
1821,1822,2011-03-21,2,0,3,15,0,1,1,2,22.96,26.515,60.0,15.001299999999999,41,66,107,cool,high,Gentle breeze,warm,afternoon
1822,1823,2011-03-21,2,0,3,16,0,1,1,2,22.14,25.759999999999998,64.0,19.0012,29,112,141,cool,high,Gentle breeze,warm,afternoon
1823,1824,2011-03-21,2,0,3,17,0,1,1,2,22.14,25.759999999999998,64.0,16.997899999999998,41,231,272,cool,high,Gentle breeze,warm,afternoon
1824,1825,2011-03-21,2,0,3,18,0,1,1,2,21.32,25.0,72.0,15.001299999999999,44,232,276,cool,high,Gentle breeze,warm,evening
1825,1826,2011-03-21,2,0,3,19,0,1,1,1,23.779999999999998,27.275,60.0,27.999299999999998,22,199,221,cool,high,Moderate breeze,warm,evening
1826,1827,2011-03-21,2,0,3,20,0,1,1,1,22.96,26.515,64.0,12.998000000000001,16,106,122,cool,high,Gentle breeze,warm,evening
1827,1828,2011-03-21,2,0,3,21,0,1,1,1,18.86,22.725,94.0,12.998000000000001,12,79,91,cool,very high,Gentle breeze,cool,night
1828,1829,2011-03-21,2,0,3,22,0,1,1,1,18.86,22.725,88.0,15.001299999999999,18,60,78,cool,very high,Gentle breeze,cool,night
1829,1830,2011-03-21,2,0,3,23,0,1,1,1,18.86,22.725,88.0,6.0032,8,22,30,cool,very high,Light breeze,cool,night
1830,1831,2011-03-22,2,0,3,0,0,2,1,1,18.86,22.725,88.0,12.998000000000001,4,7,11,cool,very high,Gentle breeze,cool,night
1831,1832,2011-03-22,2,0,3,1,0,2,1,1,17.22,21.21,100.0,8.9981,6,13,19,cool,very high,Light breeze,cool,night
1832,1833,2011-03-22,2,0,3,2,0,2,1,1,18.04,21.97,94.0,6.0032,0,1,1,cool,very high,Light breeze,cool,night
1833,1834,2011-03-22,2,0,3,3,0,2,1,1,18.04,21.97,82.0,15.001299999999999,3,2,5,cool,very high,Gentle breeze,cool,night
1834,1835,2011-03-22,2,0,3,4,0,2,1,2,17.22,21.21,82.0,11.0014,0,1,1,cool,very high,Light breeze,cool,night
1835,1836,2011-03-22,2,0,3,5,0,2,1,2,16.400000000000002,20.455000000000002,87.0,8.9981,1,11,12,cool,very high,Light breeze,cool,night
1836,1837,2011-03-22,2,0,3,6,0,2,1,1,16.400000000000002,20.455000000000002,87.0,16.997899999999998,2,58,60,cool,very high,Gentle breeze,cool,morning
1837,1838,2011-03-22,2,0,3,7,0,2,1,2,16.400000000000002,20.455000000000002,76.0,7.0015,4,132,136,cool,high,Light breeze,cool,morning
1838,1839,2011-03-22,2,0,3,8,0,2,1,2,16.400000000000002,20.455000000000002,57.99999999999999,19.999499999999998,24,312,336,cool,high,Gentle breeze,cool,morning
1839,1840,2011-03-22,2,0,3,9,0,2,1,2,16.400000000000002,20.455000000000002,57.99999999999999,31.0009,19,159,178,cool,high,Fresh breeze,cool,morning
1840,1841,2011-03-22,2,0,3,10,0,2,1,2,18.04,21.97,54.0,19.999499999999998,29,95,124,cool,high,Gentle breeze,cool,morning
1841,1842,2011-03-22,2,0,3,11,0,2,1,1,18.04,21.97,51.0,22.0028,22,64,86,cool,high,Moderate breeze,cool,morning
1842,1843,2011-03-22,2,0,3,12,0,2,1,1,18.86,22.725,47.0,16.997899999999998,35,86,121,cool,low,Gentle breeze,cool,noon
1843,1844,2011-03-22,2,0,3,13,0,2,1,1,20.5,24.240000000000002,45.0,15.001299999999999,21,85,106,cool,low,Gentle breeze,cool,afternoon
1844,1845,2011-03-22,2,0,3,14,0,2,1,1,20.5,24.240000000000002,42.0,22.0028,30,71,101,cool,low,Moderate breeze,cool,afternoon
1845,1846,2011-03-22,2,0,3,15,0,2,1,1,20.5,24.240000000000002,42.0,15.001299999999999,55,79,134,cool,low,Gentle breeze,cool,afternoon
1846,1847,2011-03-22,2,0,3,16,0,2,1,1,20.5,24.240000000000002,42.0,7.0015,40,125,165,cool,low,Light breeze,cool,afternoon
1847,1848,2011-03-22,2,0,3,17,0,2,1,1,20.5,24.240000000000002,42.0,7.0015,42,265,307,cool,low,Light breeze,cool,afternoon
1848,1849,2011-03-22,2,0,3,18,0,2,1,1,19.68,23.485,44.0,6.0032,41,271,312,cool,low,Light breeze,cool,evening
1849,1850,2011-03-22,2,0,3,19,0,2,1,2,18.04,21.97,54.0,16.997899999999998,22,142,164,cool,high,Gentle breeze,cool,evening
1850,1851,2011-03-22,2,0,3,20,0,2,1,2,18.04,21.97,54.0,23.9994,19,116,135,cool,high,Moderate breeze,cool,evening
1851,1852,2011-03-22,2,0,3,21,0,2,1,2,17.22,21.21,54.0,19.0012,24,63,87,cool,high,Gentle breeze,cool,night
1852,1853,2011-03-22,2,0,3,22,0,2,1,2,16.400000000000002,20.455000000000002,57.99999999999999,16.997899999999998,13,57,70,cool,high,Gentle breeze,cool,night
1853,1854,2011-03-22,2,0,3,23,0,2,1,2,16.400000000000002,20.455000000000002,57.99999999999999,16.997899999999998,4,28,32,cool,high,Gentle breeze,cool,night
1854,1855,2011-03-23,2,0,3,0,0,3,1,3,14.76,17.424999999999997,71.0,15.001299999999999,3,8,11,cold,high,Gentle breeze,cool,night
1855,1856,2011-03-23,2,0,3,1,0,3,1,3,13.940000000000001,15.909999999999998,76.0,15.001299999999999,0,7,7,cold,high,Gentle breeze,cool,night
1856,1857,2011-03-23,2,0,3,2,0,3,1,3,13.940000000000001,15.909999999999998,76.0,15.001299999999999,1,1,2,cold,high,Gentle breeze,cool,night
1857,1858,2011-03-23,2,0,3,3,0,3,1,2,13.940000000000001,15.909999999999998,76.0,16.997899999999998,0,3,3,cold,high,Gentle breeze,cool,night
1858,1859,2011-03-23,2,0,3,5,0,3,1,3,13.120000000000001,15.909999999999998,87.0,12.998000000000001,0,10,10,cold,very high,Gentle breeze,cool,night
1859,1860,2011-03-23,2,0,3,6,0,3,1,2,13.940000000000001,15.909999999999998,87.0,16.997899999999998,1,43,44,cold,very high,Gentle breeze,cool,morning
1860,1861,2011-03-23,2,0,3,7,0,3,1,2,13.120000000000001,15.15,93.0,15.001299999999999,7,111,118,cold,very high,Gentle breeze,cool,morning
1861,1862,2011-03-23,2,0,3,8,0,3,1,2,13.120000000000001,15.909999999999998,87.0,12.998000000000001,14,247,261,cold,very high,Gentle breeze,cool,morning
1862,1863,2011-03-23,2,0,3,9,0,3,1,2,13.120000000000001,15.15,81.0,16.997899999999998,8,174,182,cold,very high,Gentle breeze,cool,morning
1863,1864,2011-03-23,2,0,3,10,0,3,1,2,13.940000000000001,15.909999999999998,81.0,19.0012,15,60,75,cold,very high,Gentle breeze,cool,morning
1864,1865,2011-03-23,2,0,3,11,0,3,1,2,13.940000000000001,16.665,87.0,12.998000000000001,18,53,71,cold,very high,Gentle breeze,cool,morning
1865,1866,2011-03-23,2,0,3,12,0,3,1,2,13.940000000000001,15.909999999999998,87.0,15.001299999999999,14,73,87,cold,very high,Gentle breeze,cool,noon
1866,1867,2011-03-23,2,0,3,13,0,3,1,3,13.940000000000001,16.665,87.0,8.9981,14,94,108,cold,very high,Light breeze,cool,afternoon
